kind,county,local_area,gics_sector,row_status,missing_fields,primary_source,primary_source_url,backup_source,backup_source_url,cro_address_count_url,cro_address_search_url,director_age_source_note,collection_action,target_output
company_universe,Dublin,Dublin 6 / Rathmines,Industrials,needs_approved_source,"director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+6&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+6&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 6 / Rathmines,Consumer Discretionary,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+6&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+6&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 6 / Rathmines,Consumer Staples,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+6&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+6&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 6 / Rathmines,Health Care,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+6&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+6&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 6 / Rathmines,Information Technology,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+6&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+6&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 6 / Rathmines,Financials,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+6&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+6&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 8 / Liberties,Industrials,needs_approved_source,"director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+8&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+8&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 8 / Liberties,Consumer Discretionary,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+8&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+8&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 8 / Liberties,Consumer Staples,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+8&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+8&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 8 / Liberties,Health Care,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+8&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+8&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 8 / Liberties,Information Technology,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+8&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+8&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dublin 8 / Liberties,Financials,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+8&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+8&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Swords / North County,Industrials,needs_approved_source,"director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Swords%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Swords%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Swords / North County,Consumer Discretionary,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Swords%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Swords%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Swords / North County,Consumer Staples,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Swords%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Swords%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Swords / North County,Health Care,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Swords%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Swords%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Swords / North County,Information Technology,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Swords%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Swords%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Swords / North County,Financials,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Swords%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Swords%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Blanchardstown / West Dublin,Industrials,needs_approved_source,"director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Blanchardstown / West Dublin,Consumer Discretionary,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Blanchardstown / West Dublin,Consumer Staples,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Blanchardstown / West Dublin,Health Care,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Blanchardstown / West Dublin,Information Technology,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Blanchardstown / West Dublin,Financials,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Tallaght / South West,Industrials,needs_approved_source,"director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Tallaght / South West,Consumer Discretionary,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Tallaght / South West,Consumer Staples,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Tallaght / South West,Health Care,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Tallaght / South West,Information Technology,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Tallaght / South West,Financials,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dun Laoghaire / South County,Industrials,needs_approved_source,"director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dun Laoghaire / South County,Consumer Discretionary,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dun Laoghaire / South County,Consumer Staples,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dun Laoghaire / South County,Health Care,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dun Laoghaire / South County,Information Technology,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
company_universe,Dublin,Dun Laoghaire / South County,Financials,missing_row,"gics_industry_group, company_count, director_50_plus_count, director_55_plus_count, director_60_plus_count, director_65_plus_count, director_70_plus_count, source_note, source_url, source_date, approved_by",CRO Open Services,https://services.cro.ie/,CRO Access to Data / Open Data Portal,https://cro.ie/services-and-help/access-to-cro-data/,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services address search does not expose director-age bands; use an approved backend/director export or CRO account-holder data for thresholds.,Generate or collect active company counts and director-age threshold counts for this local area and sector.,approved-company-universe-template.csv
